blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG07_I008,ab000007,2,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000007/candidates/r4.png,57,52,54,54,51
TG07_I009,ab000007,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000007/candidates/r2.png,75,70,67,72,69
TG07_I010,ab000007,2,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000007/candidates/r1.png,65,65,62,67,64
TG07_I011,ab000007,1,AXES,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000007/candidates/r2.png,73,73,70,70,72
TG07_I012,ab000007,1,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000007/candidates/r3.png,68,63,65,65,67
TG07_I013,ab000007,1,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000007/candidates/r2.png,63,58,60,60,57
TG07_I014,ab000007,1,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000007/candidates/r1.png,71,66,63,68,65
TG07_I015,ab000007,2,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000007/candidates/r3.png,61,61,58,63,60
TG07_I016,ab000007,1,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000007/candidates/r2.png,69,69,66,66,68
TG07_I017,ab000007,1,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000007/candidates/r4.png,64,59,61,61,63
TG07_I018,ab000007,2,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000007/candidates/r2.png,72,67,69,69,66
TG07_I019,ab000007,2,AXES,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000007/candidates/r5.png,67,62,59,64,61
TG07_I020,ab000007,0,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000007/candidates/r5.png,70,70,67,72,69
TG07_I021,ab000007,1,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000007/candidates/r5.png,55,55,52,52,54
TG07_I022,ab000007,2,R0,0,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/R0/problems/ab000007/candidates/r0.png,73,68,70,70,72
TG07_I023,ab000007,1,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000007/candidates/r4.png,68,63,65,65,62
TG07_I024,ab000007,0,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000007/candidates/r3.png,76,71,68,73,70
TG07_I025,ab000007,1,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000007/candidates/r1.png,66,66,63,68,65
TG07_I026,ab000007,2,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000007/candidates/r2.png,61,61,58,58,60
TG07_I027,ab000007,0,AXES,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000007/candidates/r5.png,69,64,66,66,68
TG07_I028,ab000007,0,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000007/candidates/r1.png,64,59,61,61,58
TG07_I029,ab000007,1,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000007/candidates/r4.png,72,67,64,69,66
TG07_I030,ab000007,2,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000007/candidates/r5.png,62,62,59,64,61
TG07_I031,ab000007,0,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000007/candidates/r5.png,60,60,57,57,59
TG07_I032,ab000007,2,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000007/candidates/r3.png,55,50,52,52,54
TG07_I033,ab000007,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000007/candidates/r5.png,73,68,70,70,67
TG07_I034,ab000007,2,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000007/candidates/r3.png,68,63,60,65,62
TG07_I035,ab000007,0,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000007/candidates/r4.png,71,71,68,73,70
TG07_I036,ab000007,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000007/candidates/r5.png,66,66,63,63,65
TG07_I037,ab000007,2,AXES,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000007/candidates/r2.png,74,69,71,71,73
TG07_I038,ab000007,0,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000007/candidates/r1.png,69,64,66,66,63
TG07_I039,ab000007,1,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000007/candidates/r2.png,64,59,56,61,58
TG07_I040,ab000007,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000007/candidates/r1.png,57,57,54,59,56
TG07_I041,ab000007,1,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000007/candidates/r5.png,62,62,59,59,61
TG07_I042,ab000007,1,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000007/candidates/r1.png,70,65,67,67,69
TG07_I043,ab000007,2,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000007/candidates/r3.png,65,60,62,62,59
TG07_I044,ab000007,2,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000007/candidates/r1.png,73,68,65,70,67
TG07_I045,ab000007,1,SELF,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000007/candidates/r4.png,63,63,60,65,62
TG07_I046,ab000007,2,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000007/candidates/r4.png,71,71,68,68,70
TG07_I047,ab000007,2,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000007/candidates/r5.png,66,61,63,63,65
TG07_I048,ab000007,1,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000007/candidates/r4.png,74,69,71,71,68
TG07_I049,ab000007,0,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000007/candidates/r1.png,69,64,61,66,63
TG07_I050,ab000007,2,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000007/candidates/r3.png,72,72,69,74,71
TG07_I051,ab000007,0,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000007/candidates/r4.png,67,67,64,64,66
TG07_I052,ab000007,0,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000007/candidates/r1.png,62,57,59,59,61
TG07_I053,ab000007,0,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000007/candidates/r3.png,70,65,67,67,64
TG07_I054,ab000007,0,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000007/candidates/r3.png,65,60,57,62,59
TG07_I055,ab000007,1,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000007/candidates/r3.png,68,68,65,70,67
TG07_I056,ab000007,1,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000007/candidates/r5.png,63,63,60,60,62
TG07_I057,ab000007,2,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000007/candidates/r1.png,71,66,68,68,70
TG07_I058,ab000007,2,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000007/candidates/r1.png,66,61,63,63,60
TG07_I059,ab000007,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000007/candidates/r5.png,74,69,66,71,68
TG07_I060,ab000007,1,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000007/candidates/r3.png,64,64,61,66,63
TG07_I061,ab000007,2,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000007/candidates/r2.png,62,62,59,59,61
TG07_I062,ab000007,2,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000007/candidates/r1.png,67,62,64,64,66
TG07_I063,ab000007,0,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000007/candidates/r3.png,75,70,72,72,69
TG07_I064,ab000007,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000007/candidates/r1.png,70,65,62,67,64
TG07_I065,ab000007,1,R0,0,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/R0/problems/ab000007/candidates/r0.png,60,60,57,62,59
TG07_I066,ab000007,1,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000007/candidates/r1.png,68,68,65,65,67
TG07_I067,ab000007,0,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000007/candidates/r5.png,63,58,60,60,62
TG07_I068,ab000007,2,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000007/candidates/r2.png,71,66,68,68,65
TG07_I069,ab000007,1,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000007/candidates/r2.png,66,61,58,63,60
TG07_I070,ab000007,1,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000007/candidates/r3.png,69,69,66,71,68
TG07_I071,ab000007,0,SELF,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000007/candidates/r4.png,64,64,61,61,63
TG07_I072,ab000007,0,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000007/candidates/r2.png,72,67,69,69,71
TG07_I073,ab000007,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000007/candidates/r4.png,67,62,64,64,61
TG07_I074,ab000007,1,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000007/candidates/r3.png,75,70,67,72,69
TG07_I075,ab000007,0,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000007/candidates/r2.png,65,65,62,67,64
TG07_I076,ab000007,2,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000007/candidates/r5.png,73,73,70,70,72
TG07_I077,ab000007,0,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000007/candidates/r4.png,68,63,65,65,67
TG07_I078,ab000007,0,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000007/candidates/r2.png,63,58,60,60,57
TG08_I001,ab000008,0,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000008/candidates/r4.png,82,81,77,73,79
TG08_I002,ab000008,1,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000008/candidates/r1.png,77,71,72,68,74
TG08_I003,ab000008,0,SELF,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000008/candidates/r4.png,92,86,87,83,84
TG08_I004,ab000008,2,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000008/candidates/r3.png,80,74,70,71,72
TG08_I005,ab000008,2,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000008/candidates/r4.png,83,82,78,79,80
TG08_I006,ab000008,1,AXES,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000008/candidates/r5.png,78,77,73,69,75
TG08_I007,ab000008,0,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000008/candidates/r5.png,86,80,81,77,83
TG08_I008,ab000008,2,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000008/candidates/r1.png,81,75,76,72,73
TG08_I009,ab000008,1,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000008/candidates/r2.png,89,83,79,80,81
TG08_I010,ab000008,1,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000008/candidates/r3.png,86,85,81,82,83
TG08_I011,ab000008,1,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000008/candidates/r1.png,87,86,82,78,84
TG08_I012,ab000008,2,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000008/candidates/r4.png,82,76,77,73,79
TG08_I013,ab000008,2,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000008/candidates/r4.png,77,71,72,68,69
TG08_I014,ab000008,2,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000008/candidates/r5.png,92,86,82,83,84
TG08_I015,ab000008,0,AXES,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000008/candidates/r2.png,75,74,70,71,72
TG08_I016,ab000008,1,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000008/candidates/r1.png,83,82,78,74,80
TG08_I017,ab000008,0,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000008/candidates/r3.png,78,72,73,69,75
TG08_I018,ab000008,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000008/candidates/r4.png,86,80,81,77,78
TG08_I019,ab000008,2,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000008/candidates/r1.png,81,75,71,72,73
TG08_I020,ab000008,0,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000008/candidates/r3.png,84,83,79,80,81
TG08_I021,ab000008,2,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000008/candidates/r3.png,79,78,74,70,76
TG08_I022,ab000008,1,R0,0,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/R0/problems/ab000008/candidates/r0.png,87,81,82,78,84
TG08_I023,ab000008,1,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000008/candidates/r3.png,82,76,77,73,74
TG08_I024,ab000008,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000008/candidates/r2.png,90,84,80,81,82
TG08_I025,ab000008,0,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000008/candidates/r2.png,80,79,75,76,77
TG08_I026,ab000008,0,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000008/candidates/r2.png,75,74,70,66,72
TG08_I027,ab000008,2,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000008/candidates/r2.png,83,77,78,74,80
TG08_I028,ab000008,1,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000008/candidates/r5.png,78,72,73,69,70
TG08_I029,ab000008,1,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000008/candidates/r2.png,86,80,76,77,78
TG08_I030,ab000008,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000008/candidates/r5.png,76,75,71,72,73
TG08_I031,ab000008,2,SELF,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000008/candidates/r4.png,84,83,79,75,81
TG08_I032,ab000008,0,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000008/candidates/r2.png,79,73,74,70,76
TG08_I033,ab000008,0,AXES,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000008/candidates/r1.png,87,81,82,78,79
TG08_I034,ab000008,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000008/candidates/r1.png,82,76,72,73,74
TG08_I035,ab000008,0,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000008/candidates/r3.png,85,84,80,81,82
TG08_I036,ab000008,0,R0,0,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/R0/problems/ab000008/candidates/r0.png,80,79,75,71,77
TG08_I037,ab000008,1,SELF,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000008/candidates/r5.png,94,89,90,86,92
TG08_I038,ab000008,0,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/SELF/problems/ab000008/candidates/r1.png,83,77,78,74,75
TG08_I039,ab000008,2,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000008/candidates/r5.png,78,72,68,69,70
TG08_I040,ab000008,2,AXES,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000008/candidates/r5.png,81,80,76,77,78
TG08_I041,ab000008,1,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000008/candidates/r4.png,76,75,71,67,73
TG08_I042,ab000008,2,SELF,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000008/candidates/r3.png,84,78,79,75,81
TG08_I043,ab000008,1,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/CEN_MAD/problems/ab000008/candidates/r4.png,79,73,74,70,71
TG08_I044,ab000008,2,SELF,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/SELF/problems/ab000008/candidates/r2.png,87,81,77,78,79
TG08_I045,ab000008,0,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000008/candidates/r1.png,77,76,72,73,74
TG08_I046,ab000008,1,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000008/candidates/r3.png,85,84,80,76,82
TG08_I047,ab000008,1,MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000008/candidates/r2.png,80,74,75,71,77
TG08_I048,ab000008,2,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000008/candidates/r2.png,88,82,83,79,80
TG08_I049,ab000008,0,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000008/candidates/r4.png,83,77,73,74,75
TG08_I050,ab000008,2,AXES,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000008/candidates/r2.png,86,85,81,82,83
TG08_I051,ab000008,1,AXES,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000008/candidates/r2.png,81,80,76,72,78
TG08_I052,ab000008,1,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000008/candidates/r4.png,76,70,71,67,73
TG08_I053,ab000008,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000008/candidates/r5.png,84,78,79,75,76
TG08_I054,ab000008,0,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000008/candidates/r4.png,79,73,69,70,71
TG08_I055,ab000008,1,FUSED,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000008/candidates/r4.png,89,88,84,85,86
TG08_I056,ab000008,2,MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/MAD/problems/ab000008/candidates/r1.png,77,76,72,68,74
TG08_I057,ab000008,1,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000008/candidates/r5.png,85,79,80,76,82
TG08_I058,ab000008,1,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000008/candidates/r2.png,80,74,75,71,72
TG08_I059,ab000008,1,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000008/candidates/r3.png,88,82,78,79,80
TG08_I060,ab000008,1,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/FUSED/problems/ab000008/candidates/r3.png,78,77,73,74,75
TG08_I061,ab000008,0,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000008/candidates/r3.png,86,85,81,77,83
TG08_I062,ab000008,0,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000008/candidates/r5.png,81,75,76,72,78
TG08_I063,ab000008,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000008/candidates/r5.png,89,83,84,80,81
TG08_I064,ab000008,0,MAD,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000008/candidates/r5.png,84,78,74,75,76
TG08_I065,ab000008,2,FUSED,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000008/candidates/r5.png,74,73,69,70,71
TG08_I066,ab000008,2,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000008/candidates/r3.png,82,81,77,73,79
TG08_I067,ab000008,2,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/CEN_MAD/problems/ab000008/candidates/r1.png,77,71,72,68,74
TG08_I068,ab000008,2,FUSED,2,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000008/candidates/r2.png,85,79,80,76,77
TG08_I069,ab000008,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000008/candidates/r1.png,80,74,70,71,72
TG08_I070,ab000008,1,SELF,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000008/candidates/r1.png,83,82,78,79,80
TG08_I071,ab000008,1,SELF,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/SELF/problems/ab000008/candidates/r4.png,85,84,80,76,82
TG08_I072,ab000008,2,AXES,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/AXES/problems/ab000008/candidates/r3.png,86,80,81,77,83
TG08_I073,ab000008,0,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/CEN_MAD/problems/ab000008/candidates/r4.png,81,75,76,72,73
TG08_I074,ab000008,0,FUSED,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000008/candidates/r3.png,89,83,79,80,81
TG08_I075,ab000008,0,AXES,5,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/AXES/problems/ab000008/candidates/r5.png,79,78,74,75,76
TG08_I076,ab000008,2,R0,0,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/R0/problems/ab000008/candidates/r0.png,87,86,82,78,84
TG08_I077,ab000008,0,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/FUSED/problems/ab000008/candidates/r1.png,82,76,77,73,79
TG08_I078,ab000008,2,FUSED,1,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_2/shards/b/FUSED/problems/ab000008/candidates/r1.png,77,71,72,68,69
TG09_I001,ab000009,1,AXES,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/AXES/problems/ab000009/candidates/r4.png,78,77,73,61,74
TG09_I002,ab000009,0,MAD,3,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_0/shards/b/MAD/problems/ab000009/candidates/r3.png,73,67,68,56,69
TG09_I003,ab000009,1,MAD,4,results_b200_2/intent4_qwen36_27b_3seed_5r/repeat_1/shards/b/MAD/problems/ab000009/candidates/r4.png,81,75,76,64,72
